a.name,e.latitude,e.longitude,e.city,e.type,e.startdate,e.venue
Myron G. Barlow,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Myron G. Barlow,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Mary Shepard Greene Blumenschein,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
George Hirst Bogert,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
George Hirst Bogert,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
George Hirst Bogert,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
George Hirst Bogert,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Lester D. Boronda,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
George Elmer Browne,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
George Matthew Bruestle,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
George Matthew Bruestle,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
George Matthew Bruestle,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Eliot Candee Clark,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Kate Freeman Clark,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Frank Craig,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Frank Craig,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Frank Craig,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
David Davies,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
David Davies,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
David Davies,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Arthur Wesley Dow,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Norman Garstin,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Arthur Clifton Goodwin,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Arthur Clifton Goodwin,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Frederick Gladstone Gray,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Oliver Dennett Grover,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
William Penhallow Henderson,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Alphonse Jongers,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Max Kuehne,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Katherine Langhorne Adams,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
DeWitt McClellan Lockman,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Wilton Lockwood,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Wilton Lockwood,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Wilton Lockwood,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Robert Lee MacCameron,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Robert Lee MacCameron,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Robert Lee MacCameron,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
George Herbert Macrum,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
George Herbert Macrum,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Lawrence Mazzanovich,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Henry Lewis Meakin,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Édouard Monchablon,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Frank Waldo Murray,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Henry Hobart Nichols,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Henry Hobart Nichols,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Henry Hobart Nichols,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Henry Hobart Nichols,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Ivan Gregorovitch Olinsky,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Ivan Gregorovitch Olinsky,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Jane Peterson,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Frank Charles Peyraud,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Frank Charles Peyraud,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Abram Poole,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Henry Rankin Poore,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Henry Rankin Poore,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Henry Rankin Poore,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Henry Rankin Poore,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
François Maurice Roganeau,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Orlando Rouland,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Orlando Rouland,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
William Sartain,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Delia Shull,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Florence Francis Snell,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Harry Solomon,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Carl Springer,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Carl Springer,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Alice Kent Stoddard,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Alice Kent Stoddard,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Alice Kent Stoddard,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Helena Sturtevant,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
James Torrance,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Channel Pickering Townsley,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Channel Pickering Townsley,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Giovanni Battista Troccoli,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Giovanni Battista Troccoli,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Elihu Vedder,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Christian J. Walter,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Christian J. Walter,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Martha Walter,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Martha Walter,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Theodore Wendel,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Theodore Wendel,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Theodore Wendel,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Jesse Whitsit,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Jesse Whitsit,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Cullen Bryan Yates,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Cullen Bryan Yates,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Cullen Bryan Yates,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Thomas Pollock Anshutz,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
William L. Carrigan,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
William L. Carrigan,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Charlotte Buell Coman,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Charlotte Buell Coman,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Charlotte Buell Coman,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Louise Howland King Cox,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Henry Golden Dearth,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Henry Golden Dearth,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Lydia Field Emmet,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Lydia Field Emmet,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Margaret Fuller,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Frederick Frary Fursman,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Frederick Frary Fursman,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Ignaz Marcel Gaugengigl,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
William Wallace Gilchrist,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
William Wallace Gilchrist,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
William Wallace Gilchrist,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Walter Dean Goldbeck,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Mary Brewster Hazelton,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
David E. Kornhauser,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
David E. Kornhauser,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Frederick W. Kost,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Marie Danforth Page,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Ellen Emmet Rand,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Ellen Emmet Rand,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
George Reid,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Henry R. Rittenberg,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Andrew Thomas Schwartz,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Andrew Thomas Schwartz,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Andrew Thomas Schwartz,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Susan Watkins,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Susan Watkins,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Rosamond Smith Bouvé,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Elizabeth Sparhawk-Jones,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Elizabeth Sparhawk-Jones,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Leslie Prince Thompson,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Leslie Prince Thompson,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Bayard Henry Tyler,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Adeline Albright Wigand,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Alice Beach Winter,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Alice Beach Winter,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Emil Ahlborn,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Fred Green Carpenter,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Isabel Cohen,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Joseph Benjamin Davol,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Joseph Benjamin Davol,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Walter Farndon,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Lydia B. Floreth,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Maurice Fromkes,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Anna Giberson,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Ralph Kerzeske,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Konstantin Krijitzky,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Konstantin Krijitzky,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Walter Langley,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Walter Langley,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Norwood MacGilvary,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Carl Newman,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Bror Julius Olsson Nordfeldt,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Frederic Nunn,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
William Quiller Orchardson,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Lawton Silas Parker,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Will J. Quinlan,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Victor Rowland,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Mathias Sándor,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Mathias Sándor,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Albert Felix Schmitt,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Arthur Spear,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Charles Vezin,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Frederick Porter Vinton,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Marjorie Ellen Watmough,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Samuel A. Weiss,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Juliet M. White,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Harriet Blackstone,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Adolphe Borie,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Hugh Henry Breckenridge,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Ralph Elmer Clarkson,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Arthur Stockdale Cope,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Louis Paul Dessar,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
F. Usher De Voll,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
August Franzen,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Robert Koehler,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
William Robinson Leigh,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Philip Little,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Walter Meyner,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Charles Sprague Pearce,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Robert Van Vorst Sewell,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Abbott Handerson Thayer,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Dwight William Tryon,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Louis David Vaillant,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Adam Emory Albright,40.4333,-79.9833,Pittsburgh,group,1909,Carnegie Institute
